COMPETITION_WYID,MATCH_WYID,TEAM_WYID,SHOTS,FOULS,CORNERS,REDCARDS,YELLOWCARDS,OFFSIDES,DRIBBLES,GOALS,AVGDISTANCE,XG,PROGRESSIVERUNS,TOUCHESINBOX,FOULSSUFFERED,SHOTSONTARGET,SHOTSBLOCKED,SHOTSOUTSIDEBOX,SHOTSOUTSIDEBOXONTARGET,SHOTSONPOST,SHOTSWIDE,SHOTSFROMBOX,SHOTSFROMBOXONTARGET,FREEKICKS,SHOTSFROMDANGERZONE,TOTALTHROWINS,LEFTTHROWINS,RIGHTTHROWINS,MATCH_WYID.1,DATE,DATEUTC,MATCHSTATUS,COMPETITION_WYID.1,SEASON_WYID,ROUND_WYID,GAMEWEEK,weekday,Hold,Total Cards,Total Rain,Kategori med nedbør,MATCHLABEL
335,2082400,7499,10,19,3,0,3,1,27,1,17.5,1.494,5,9,12,3,1,2,1,0,6,8,2,7,4,18,9,9,2082400,2016-10-02 11:00:00,2016-10-02 09:00:00,Played,335,11061,4170895,12,Sunday,Sønderjyske,3,,Vejrdata mangler,"AaB - SønderjyskE, 0 - 1"
335,2082400,7454,10,12,4,0,5,1,27,0,19.7,1.574,5,9,18,3,3,5,1,0,4,5,2,6,3,23,13,10,2082400,2016-10-02 11:00:00,2016-10-02 09:00:00,Played,335,11061,4170895,12,Sunday,AaB,5,,Vejrdata mangler,"AaB - SønderjyskE, 0 - 1"
335,2082399,7455,11,18,2,0,1,3,25,0,22.1,0.7301,13,17,12,3,2,7,2,0,6,4,1,4,3,29,14,15,2082399,2016-10-02 13:00:00,2016-10-02 11:00:00,Played,335,11061,4170895,12,Sunday,Midtjylland,1,,Vejrdata mangler,"Lyngby - Midtjylland, 1 - 0"
335,2082399,7484,5,12,4,0,1,1,23,1,21.3,0.2888,3,7,16,2,1,3,2,1,1,2,0,1,0,21,10,11,2082399,2016-10-02 13:00:00,2016-10-02 11:00:00,Played,335,11061,4170895,12,Sunday,Lyngby,1,,Vejrdata mangler,"Lyngby - Midtjylland, 1 - 0"
335,2082403,7456,8,10,0,0,1,3,14,0,19.4,0.632,6,9,9,1,2,4,1,2,3,4,0,2,0,20,10,10,2082403,2016-10-02 15:00:00,2016-10-02 13:00:00,Played,335,11061,4170895,12,Sunday,Viborg,1,,Vejrdata mangler,"Viborg - København, 0 - 0"
335,2082403,7452,14,13,5,0,3,1,32,0,15.8,1.687,12,23,8,7,1,3,0,0,6,11,7,2,8,22,11,11,2082403,2016-10-02 15:00:00,2016-10-02 13:00:00,Played,335,11061,4170895,12,Sunday,København,3,,Vejrdata mangler,"Viborg - København, 0 - 0"
335,2082401,7453,15,11,10,0,3,6,15,2,16.0,1.839,6,17,12,6,6,3,2,1,2,12,4,4,7,26,8,18,2082401,2016-10-02 17:00:00,2016-10-02 15:00:00,Played,335,11061,4170895,12,Sunday,Brøndby,3,,Vejrdata mangler,"Brøndby - Randers, 2 - 2"
335,2082401,7462,10,13,4,0,1,0,22,2,19.4,1.007,5,11,9,4,3,5,1,0,3,5,3,5,4,33,19,14,2082401,2016-10-02 17:00:00,2016-10-02 15:00:00,Played,335,11061,4170895,12,Sunday,Randers,1,,Vejrdata mangler,"Brøndby - Randers, 2 - 2"
335,2082408,7456,9,15,6,1,4,4,48,0,21.1,0.5162,8,10,10,1,3,4,0,0,5,5,1,0,1,30,16,14,2082408,2016-10-14 17:00:00,2016-10-14 15:00:00,Played,335,11061,4170895,13,Friday,Viborg,5,,Vejrdata mangler,"SønderjyskE - Viborg, 1 - 0"
335,2082408,7499,16,10,6,0,2,0,24,1,19.4,1.713,2,10,13,5,3,9,3,0,8,7,2,2,6,21,7,14,2082408,2016-10-14 17:00:00,2016-10-14 15:00:00,Played,335,11061,4170895,13,Friday,Sønderjyske,2,,Vejrdata mangler,"SønderjyskE - Viborg, 1 - 0"
335,2082412,7457,14,13,5,0,2,4,13,1,21.4,1.293,7,16,11,3,4,9,1,0,7,5,2,7,5,17,8,9,2082412,2016-10-14 19:15:00,2016-10-14 17:15:00,Played,335,11061,4170895,13,Friday,AGF,2,,Vejrdata mangler,"AGF - Horsens, 1 - 1"
335,2082412,7465,9,14,9,0,2,4,13,1,13.7,1.484,1,19,12,3,2,2,0,0,4,7,3,6,7,13,2,11,2082412,2016-10-14 19:15:00,2016-10-14 17:15:00,Played,335,11061,4170895,13,Friday,Horsens,2,,Vejrdata mangler,"AGF - Horsens, 1 - 1"
335,2082409,7452,16,8,8,0,0,4,24,2,19.3,1.183,4,17,7,7,6,10,3,0,3,6,4,1,6,29,20,9,2082409,2016-10-15 17:30:00,2016-10-15 15:30:00,Played,335,11061,4170895,13,Saturday,København,0,,Vejrdata mangler,"København - Silkeborg, 2 - 0"
335,2082409,7461,7,8,3,0,0,4,17,0,17.3,0.8118,4,8,8,5,0,1,0,0,2,6,5,1,1,11,4,7,2082409,2016-10-15 17:30:00,2016-10-15 15:30:00,Played,335,11061,4170895,13,Saturday,Silkeborg,0,,Vejrdata mangler,"København - Silkeborg, 2 - 0"
335,2082410,7462,8,9,3,0,1,4,18,3,20.8,0.8859,3,9,8,5,1,4,1,0,2,4,4,3,2,17,10,7,2082410,2016-10-16 12:00:00,2016-10-16 10:00:00,Played,335,11061,4170895,13,Sunday,Randers,1,,Vejrdata mangler,"Randers - OB, 3 - 0"
335,2082410,7460,9,8,1,0,2,4,24,0,20.0,1.194,6,10,9,1,2,4,0,1,5,5,1,1,2,14,5,9,2082410,2016-10-16 12:00:00,2016-10-16 10:00:00,Played,335,11061,4170895,13,Sunday,OB,2,,Vejrdata mangler,"Randers - OB, 3 - 0"
335,2082411,7458,7,15,4,0,2,4,50,1,20.8,0.8724,2,6,14,6,0,3,3,0,1,4,3,1,2,20,10,10,2082411,2016-10-16 15:00:00,2016-10-16 13:00:00,Played,335,11061,4170895,13,Sunday,Nordsjælland,2,,Vejrdata mangler,"Nordsjælland - Brøndby, 1 - 1"
335,2082411,7453,22,14,7,0,3,3,27,1,18.3,2.08,0,20,15,5,8,7,2,0,9,15,3,3,9,24,13,11,2082411,2016-10-16 15:00:00,2016-10-16 13:00:00,Played,335,11061,4170895,13,Sunday,Brøndby,3,,Vejrdata mangler,"Nordsjælland - Brøndby, 1 - 1"
335,2082407,7454,15,10,8,0,3,0,21,0,19.8,0.8827,9,21,11,4,2,6,2,0,9,9,2,3,2,29,20,9,2082407,2016-10-16 17:00:00,2016-10-16 15:00:00,Played,335,11061,4170895,13,Sunday,AaB,3,,Vejrdata mangler,"Midtjylland - AaB, 2 - 0"
335,2082407,7455,10,12,4,0,1,2,21,2,20.6,0.7579,7,12,10,3,2,6,2,0,5,4,1,4,2,24,7,17,2082407,2016-10-16 17:00:00,2016-10-16 15:00:00,Played,335,11061,4170895,13,Sunday,Midtjylland,1,,Vejrdata mangler,"Midtjylland - AaB, 2 - 0"
335,2082406,7484,16,9,5,0,2,1,9,2,22.6,0.8738,7,11,14,8,2,12,6,1,5,4,2,2,3,23,9,14,2082406,2016-10-17 18:00:00,2016-10-17 16:00:00,Played,335,11061,4170895,13,Monday,Lyngby,2,,Vejrdata mangler,"Esbjerg - Lyngby, 2 - 2"
335,2082406,7451,10,14,6,0,3,0,23,2,20.0,0.6182,5,15,9,5,1,4,2,0,4,6,3,4,3,30,9,21,2082406,2016-10-17 18:00:00,2016-10-17 16:00:00,Played,335,11061,4170895,13,Monday,Esbjerg,3,,Vejrdata mangler,"Esbjerg - Lyngby, 2 - 2"
335,2082413,7454,18,9,12,0,1,2,41,1,18.0,2.314,4,28,17,8,4,8,2,2,4,10,6,5,10,24,15,9,2082413,2016-10-21 17:00:00,2016-10-21 15:00:00,Played,335,11061,4170895,14,Friday,AaB,1,,Vejrdata mangler,"AaB - Nordsjælland, 1 - 1"
335,2082413,7458,7,17,0,0,4,2,5,1,23.5,0.3648,1,1,8,2,1,6,1,0,4,1,1,1,1,14,4,10,2082413,2016-10-21 17:00:00,2016-10-21 15:00:00,Played,335,11061,4170895,14,Friday,Nordsjælland,4,,Vejrdata mangler,"AaB - Nordsjælland, 1 - 1"
335,2082418,7461,10,8,1,0,0,2,28,3,20.8,1.132,8,11,4,6,3,4,2,0,1,6,4,0,4,20,12,8,2082418,2016-10-21 19:15:00,2016-10-21 17:15:00,Played,335,11061,4170895,14,Friday,Silkeborg,0,,Vejrdata mangler,"Viborg - Silkeborg, 1 - 3"
335,2082418,7456,17,4,9,0,2,3,50,1,20.6,0.9138,4,13,8,5,6,8,2,0,5,9,3,4,6,25,13,12,2082418,2016-10-21 19:15:00,2016-10-21 17:15:00,Played,335,11061,4170895,14,Friday,Viborg,2,,Vejrdata mangler,"Viborg - Silkeborg, 1 - 3"
335,2082416,7484,11,13,5,0,2,6,21,2,21.3,1.076,6,11,12,5,2,6,1,1,3,5,4,3,5,18,6,12,2082416,2016-10-22 15:00:00,2016-10-22 13:00:00,Played,335,11061,4170895,14,Saturday,Lyngby,2,,Vejrdata mangler,"Lyngby - SønderjyskE, 2 - 0"
335,2082416,7499,9,12,7,0,3,0,18,0,23.3,0.4141,4,6,13,2,3,6,2,0,4,3,0,8,3,32,14,18,2082416,2016-10-22 15:00:00,2016-10-22 13:00:00,Played,335,11061,4170895,14,Saturday,Sønderjyske,3,,Vejrdata mangler,"Lyngby - SønderjyskE, 2 - 0"
335,2082415,7462,15,8,5,0,1,0,58,0,19.0,1.115,13,16,13,2,7,8,1,1,5,7,1,3,5,35,20,15,2082415,2016-10-23 12:00:00,2016-10-23 10:00:00,Played,335,11061,4170895,14,Sunday,Randers,1,,Vejrdata mangler,"Horsens - Randers, 1 - 0"
335,2082415,7465,3,13,2,0,2,2,21,1,22.2,0.4899,3,9,7,1,0,1,0,0,2,2,1,3,2,16,1,15,2082415,2016-10-23 12:00:00,2016-10-23 10:00:00,Played,335,11061,4170895,14,Sunday,Horsens,2,,Vejrdata mangler,"Horsens - Randers, 1 - 0"
335,2082414,7460,11,10,2,0,1,0,20,0,19.8,0.7545,3,13,16,3,2,4,0,0,6,7,3,3,3,17,4,13,2082414,2016-10-23 15:00:00,2016-10-23 13:00:00,Played,335,11061,4170895,14,Sunday,OB,1,,Vejrdata mangler,"OB - København, 0 - 3"
335,2082414,7452,14,16,5,0,1,7,23,3,21.6,0.6149,7,20,10,6,4,7,3,0,4,7,3,1,2,15,7,8,2082414,2016-10-23 15:00:00,2016-10-23 13:00:00,Played,335,11061,4170895,14,Sunday,København,1,,Vejrdata mangler,"OB - København, 0 - 3"
335,2082419,7457,9,15,4,0,2,2,40,0,18.8,0.7016,9,11,12,2,3,4,1,1,3,5,1,3,5,24,17,7,2082419,2016-10-23 17:00:00,2016-10-23 15:00:00,Played,335,11061,4170895,14,Sunday,AGF,2,,Vejrdata mangler,"Brøndby - AGF, 1 - 0"
335,2082419,7453,14,13,2,0,1,2,29,1,20.3,1.048,4,16,14,3,5,6,2,0,6,8,1,3,4,40,13,27,2082419,2016-10-23 17:00:00,2016-10-23 15:00:00,Played,335,11061,4170895,14,Sunday,Brøndby,1,,Vejrdata mangler,"Brøndby - AGF, 1 - 0"
335,2082417,7451,8,11,4,0,0,1,29,1,22.8,0.8309,3,8,9,3,2,5,2,0,3,3,1,4,3,23,13,10,2082417,2016-10-24 18:00:00,2016-10-24 16:00:00,Played,335,11061,4170895,14,Monday,Esbjerg,0,,Vejrdata mangler,"Esbjerg - Midtjylland, 1 - 3"
335,2082417,7455,16,11,6,0,1,2,36,3,19.2,1.343,4,25,9,8,2,10,4,0,6,6,4,4,4,27,11,16,2082417,2016-10-24 18:00:00,2016-10-24 16:00:00,Played,335,11061,4170895,14,Monday,Midtjylland,1,,Vejrdata mangler,"Esbjerg - Midtjylland, 1 - 3"
335,2082421,7461,12,9,9,0,0,1,22,1,21.9,0.6299,3,11,12,6,3,7,3,0,3,5,3,4,2,23,15,8,2082421,2016-10-28 17:00:00,2016-10-28 15:00:00,Played,335,11061,4170895,15,Friday,Silkeborg,0,,Vejrdata mangler,"Silkeborg - OB, 1 - 1"
335,2082421,7460,9,13,1,0,2,0,13,1,18.9,0.7388,8,9,9,2,2,5,0,1,4,4,2,2,3,21,12,9,2082421,2016-10-28 17:00:00,2016-10-28 15:00:00,Played,335,11061,4170895,15,Friday,OB,2,,Vejrdata mangler,"Silkeborg - OB, 1 - 1"
335,2082423,7458,12,13,6,0,3,1,16,4,19.9,1.225,12,12,10,4,2,5,1,0,6,7,3,7,5,22,11,11,2082423,2016-10-28 19:15:00,2016-10-28 17:15:00,Played,335,11061,4170895,15,Friday,Nordsjælland,3,,Vejrdata mangler,"Nordsjælland - Viborg, 4 - 3"
335,2082423,7456,10,11,4,0,1,2,21,3,15.4,1.734,5,12,13,7,2,2,0,0,1,8,7,2,6,17,7,10,2082423,2016-10-28 19:15:00,2016-10-28 17:15:00,Played,335,11061,4170895,15,Friday,Viborg,1,,Vejrdata mangler,"Nordsjælland - Viborg, 4 - 3"
335,2082424,7484,8,8,3,0,2,4,42,0,15.5,1.277,13,12,9,6,0,2,1,0,2,6,5,3,5,29,16,13,2082424,2016-10-29 15:00:00,2016-10-29 13:00:00,Played,335,11061,4170895,15,Saturday,Lyngby,2,,Vejrdata mangler,"Lyngby - Randers, 0 - 2"
335,2082424,7462,12,9,1,0,1,3,35,2,20.6,1.29,9,13,8,6,1,5,1,0,5,7,5,1,3,21,12,9,2082424,2016-10-29 15:00:00,2016-10-29 13:00:00,Played,335,11061,4170895,15,Saturday,Randers,1,,Vejrdata mangler,"Lyngby - Randers, 0 - 2"
335,2082422,7465,8,14,7,0,4,5,19,0,16.8,0.9866,1,12,13,2,2,3,0,1,3,5,2,6,4,19,10,9,2082422,2016-10-30 12:00:00,2016-10-30 11:00:00,Played,335,11061,4170895,15,Sunday,Horsens,4,,Vejrdata mangler,"SønderjyskE - Horsens, 2 - 0"
335,2082422,7499,14,13,4,0,5,0,28,2,20.4,1.38,10,13,13,6,0,8,3,0,8,6,3,7,3,21,13,8,2082422,2016-10-30 12:00:00,2016-10-30 11:00:00,Played,335,11061,4170895,15,Sunday,Sønderjyske,5,,Vejrdata mangler,"SønderjyskE - Horsens, 2 - 0"
335,2082425,7454,11,6,7,0,0,3,28,0,16.2,1.738,7,17,9,2,2,3,1,1,6,8,1,2,6,31,15,16,2082425,2016-10-30 15:00:00,2016-10-30 14:00:00,Played,335,11061,4170895,15,Sunday,AaB,0,,Vejrdata mangler,"Brøndby - AaB, 2 - 0"
335,2082425,7453,20,9,7,0,1,7,24,2,21.3,2.441,9,27,5,8,6,11,2,0,6,9,6,1,5,18,6,12,2082425,2016-10-30 15:00:00,2016-10-30 14:00:00,Played,335,11061,4170895,15,Sunday,Brøndby,1,,Vejrdata mangler,"Brøndby - AaB, 2 - 0"
335,2082426,7455,9,12,3,0,0,7,19,1,20.3,0.8569,2,6,14,4,2,6,3,0,3,3,1,7,3,16,9,7,2082426,2016-10-30 17:00:00,2016-10-30 16:00:00,Played,335,11061,4170895,15,Sunday,Midtjylland,0,,Vejrdata mangler,"Midtjylland - København, 1 - 3"
335,2082426,7452,15,14,6,0,2,2,25,3,16.1,1.169,8,25,12,5,4,4,0,0,6,11,5,0,7,24,12,12,2082426,2016-10-30 17:00:00,2016-10-30 16:00:00,Played,335,11061,4170895,15,Sunday,København,2,,Vejrdata mangler,"Midtjylland - København, 1 - 3"
335,2082420,7451,13,13,8,0,2,0,31,2,16.8,2.032,4,15,13,5,2,4,1,0,5,9,4,5,9,30,10,20,2082420,2016-10-31 18:00:00,2016-10-31 17:00:00,Played,335,11061,4170895,15,Monday,Esbjerg,2,,Vejrdata mangler,"AGF - Esbjerg, 6 - 2"
335,2082420,7457,22,15,6,0,1,1,20,6,19.5,2.54,5,20,12,14,3,7,5,0,6,15,9,2,6,26,15,11,2082420,2016-10-31 18:00:00,2016-10-31 17:00:00,Played,335,11061,4170895,15,Monday,AGF,1,,Vejrdata mangler,"AGF - Esbjerg, 6 - 2"
335,2082429,7451,10,10,1,0,1,2,33,3,18.0,1.348,10,15,5,6,1,4,2,0,3,6,4,0,4,23,6,17,2082429,2016-11-04 17:00:00,2016-11-04 16:00:00,Played,335,11061,4170895,16,Friday,Esbjerg,1,,Vejrdata mangler,"Esbjerg - AaB, 3 - 0"
335,2082429,7454,14,6,14,0,4,1,38,0,18.2,2.158,3,21,10,3,5,6,1,0,6,8,2,0,4,18,12,6,2082429,2016-11-04 17:00:00,2016-11-04 16:00:00,Played,335,11061,4170895,16,Friday,AaB,4,,Vejrdata mangler,"Esbjerg - AaB, 3 - 0"
335,2082432,7461,7,16,2,0,3,2,33,0,23.1,0.2664,2,8,16,2,2,5,1,0,3,2,1,3,0,18,9,9,2082432,2016-11-04 19:15:00,2016-11-04 18:15:00,Played,335,11061,4170895,16,Friday,Silkeborg,3,,Vejrdata mangler,"AGF - Silkeborg, 0 - 0"
335,2082432,7457,8,17,4,0,2,2,44,0,16.9,0.4296,8,17,15,1,4,2,0,0,3,6,1,7,4,33,17,16,2082432,2016-11-04 19:15:00,2016-11-04 18:15:00,Played,335,11061,4170895,16,Friday,AGF,2,,Vejrdata mangler,"AGF - Silkeborg, 0 - 0"
335,2082431,7458,7,10,1,0,1,2,11,1,20.1,0.9593,4,5,13,3,0,4,1,0,4,3,2,4,2,28,14,14,2082431,2016-11-05 15:00:00,2016-11-05 14:00:00,Played,335,11061,4170895,16,Saturday,Nordsjælland,1,,Vejrdata mangler,"Randers - Nordsjælland, 2 - 1"
335,2082431,7462,22,13,1,0,1,3,28,2,21.1,2.22,8,17,10,10,6,12,4,0,6,10,6,1,5,23,7,16,2082431,2016-11-05 15:00:00,2016-11-05 14:00:00,Played,335,11061,4170895,16,Saturday,Randers,1,,Vejrdata mangler,"Randers - Nordsjælland, 2 - 1"
335,2082430,7460,15,13,7,0,4,1,41,1,20.2,1.371,10,13,15,9,2,9,5,0,4,6,4,1,5,25,14,11,2082430,2016-11-06 11:00:00,2016-11-06 10:00:00,Played,335,11061,4170895,16,Sunday,OB,4,,Vejrdata mangler,"OB - Lyngby, 1 - 2"
335,2082430,7484,11,15,5,0,4,1,33,2,16.4,1.473,4,14,10,3,4,3,0,1,3,8,3,3,5,16,5,11,2082430,2016-11-06 11:00:00,2016-11-06 10:00:00,Played,335,11061,4170895,16,Sunday,Lyngby,4,,Vejrdata mangler,"OB - Lyngby, 1 - 2"
335,2082433,7465,13,14,5,0,0,0,20,1,20.9,0.8087,6,13,11,5,2,8,2,2,4,5,3,3,2,17,7,10,2082433,2016-11-06 13:00:00,2016-11-06 12:00:00,Played,335,11061,4170895,16,Sunday,Horsens,0,,Vejrdata mangler,"Horsens - Midtjylland, 1 - 5"
335,2082433,7455,14,12,8,0,1,0,30,5,15.9,2.173,3,14,12,8,4,5,2,0,2,9,6,3,7,14,9,5,2082433,2016-11-06 13:00:00,2016-11-06 12:00:00,Played,335,11061,4170895,16,Sunday,Midtjylland,1,,Vejrdata mangler,"Horsens - Midtjylland, 1 - 5"
335,2082427,7456,11,5,3,0,1,5,45,1,19.9,0.6775,7,7,7,2,5,6,0,0,4,5,2,5,5,21,8,13,2082427,2016-11-06 15:00:00,2016-11-06 14:00:00,Played,335,11061,4170895,16,Sunday,Viborg,1,,Vejrdata mangler,"Viborg - Brøndby, 1 - 2"
335,2082427,7453,19,7,6,0,0,5,27,2,19.6,1.887,8,25,5,9,5,10,4,1,4,9,5,2,6,32,10,22,2082427,2016-11-06 15:00:00,2016-11-06 14:00:00,Played,335,11061,4170895,16,Sunday,Brøndby,0,,Vejrdata mangler,"Viborg - Brøndby, 1 - 2"
335,2082428,7499,7,6,2,0,2,0,19,0,22.2,0.2673,1,11,9,3,3,5,2,0,1,2,1,5,1,22,10,12,2082428,2016-11-06 17:00:00,2016-11-06 16:00:00,Played,335,11061,4170895,16,Sunday,Sønderjyske,2,,Vejrdata mangler,"København - SønderjyskE, 4 - 0"
335,2082428,7452,18,9,5,0,1,4,17,4,15.0,2.462,8,21,5,6,5,5,1,0,7,13,5,0,11,16,7,9,2082428,2016-11-06 17:00:00,2016-11-06 16:00:00,Played,335,11061,4170895,16,Sunday,København,1,,Vejrdata mangler,"København - SønderjyskE, 4 - 0"
335,2082437,7484,18,8,10,0,0,1,19,0,19.3,1.536,4,19,9,6,5,9,3,0,7,9,3,4,7,21,7,14,2082437,2016-11-18 17:00:00,2016-11-18 16:00:00,Played,335,11061,4170895,17,Friday,Lyngby,0,,Vejrdata mangler,"Lyngby - Horsens, 0 - 1"
335,2082437,7465,10,9,4,0,3,4,14,1,18.3,1.065,1,16,7,2,3,4,0,2,3,6,2,2,5,23,13,10,2082437,2016-11-18 17:00:00,2016-11-18 16:00:00,Played,335,11061,4170895,17,Friday,Horsens,3,,Vejrdata mangler,"Lyngby - Horsens, 0 - 1"
335,2082440,7454,9,7,5,0,1,1,10,1,17.8,1.028,3,12,12,2,3,5,1,0,4,4,1,2,4,23,15,8,2082440,2016-11-18 19:15:00,2016-11-18 18:15:00,Played,335,11061,4170895,17,Friday,AaB,1,,Vejrdata mangler,"AaB - København, 1 - 2"
335,2082440,7452,10,13,5,0,2,3,10,2,18.5,0.8221,1,19,6,5,1,3,1,1,3,7,4,1,4,23,11,12,2082440,2016-11-18 19:15:00,2016-11-18 18:15:00,Played,335,11061,4170895,17,Friday,København,2,,Vejrdata mangler,"AaB - København, 1 - 2"
335,2082436,7457,15,16,6,0,2,0,32,2,15.6,1.551,6,27,13,5,4,4,1,0,6,11,4,5,8,21,8,13,2082436,2016-11-19 15:00:00,2016-11-19 14:00:00,Played,335,11061,4170895,17,Saturday,AGF,2,,Vejrdata mangler,"Nordsjælland - AGF, 3 - 2"
335,2082436,7458,11,13,5,0,2,1,28,3,17.5,0.8762,6,21,16,7,2,3,1,0,2,8,6,1,5,20,11,9,2082436,2016-11-19 15:00:00,2016-11-19 14:00:00,Played,335,11061,4170895,17,Saturday,Nordsjælland,2,,Vejrdata mangler,"Nordsjælland - AGF, 3 - 2"
335,2082434,7456,13,9,7,0,2,6,41,1,17.4,1.491,14,20,6,4,1,4,1,0,8,9,3,4,6,33,15,18,2082434,2016-11-20 12:00:00,2016-11-20 11:00:00,Played,335,11061,4170895,17,Sunday,Viborg,2,,Vejrdata mangler,"Randers - Viborg, 2 - 1"
335,2082434,7462,15,6,6,0,0,1,29,2,19.9,1.06,7,19,9,5,5,9,2,0,5,6,3,4,4,19,10,9,2082434,2016-11-20 12:00:00,2016-11-20 11:00:00,Played,335,11061,4170895,17,Sunday,Randers,0,,Vejrdata mangler,"Randers - Viborg, 2 - 1"
335,2082435,7460,15,12,6,0,3,2,29,1,19.8,0.9814,6,12,13,6,3,5,3,0,6,10,3,3,4,18,6,12,2082435,2016-11-20 15:00:00,2016-11-20 14:00:00,Played,335,11061,4170895,17,Sunday,OB,3,,Vejrdata mangler,"OB - Brøndby, 1 - 0"
335,2082435,7453,23,15,9,0,2,2,25,0,24.4,1.026,4,14,11,5,7,17,4,1,10,6,1,5,4,34,24,10,2082435,2016-11-20 15:00:00,2016-11-20 14:00:00,Played,335,11061,4170895,17,Sunday,Brøndby,2,,Vejrdata mangler,"OB - Brøndby, 1 - 0"
335,2082438,7499,21,6,12,0,1,0,16,1,21.4,1.314,7,11,7,3,10,15,2,0,7,6,1,6,6,25,13,12,2082438,2016-11-20 17:00:00,2016-11-20 16:00:00,Played,335,11061,4170895,17,Sunday,Sønderjyske,1,,Vejrdata mangler,"SønderjyskE - Midtjylland, 1 - 0"
335,2082438,7455,4,10,6,1,3,3,14,0,16.1,0.2422,2,7,6,0,3,1,0,0,1,3,0,1,3,18,7,11,2082438,2016-11-20 17:00:00,2016-11-20 16:00:00,Played,335,11061,4170895,17,Sunday,Midtjylland,4,,Vejrdata mangler,"SønderjyskE - Midtjylland, 1 - 0"
335,2082439,7461,11,11,1,0,1,1,38,3,24.0,0.7548,8,5,9,6,3,6,3,0,2,5,3,2,1,20,11,9,2082439,2016-11-21 18:00:00,2016-11-21 17:00:00,Played,335,11061,4170895,17,Monday,Silkeborg,1,,Vejrdata mangler,"Silkeborg - Esbjerg, 3 - 0"
335,2082439,7451,9,9,10,0,1,3,42,0,20.5,0.5391,6,18,11,1,4,5,1,0,4,4,0,6,2,30,9,21,2082439,2016-11-21 18:00:00,2016-11-21 17:00:00,Played,335,11061,4170895,17,Monday,Esbjerg,1,,Vejrdata mangler,"Silkeborg - Esbjerg, 3 - 0"
335,2082446,7462,16,12,5,0,1,2,22,1,15.9,1.677,2,16,12,6,3,7,1,0,7,9,5,3,7,22,12,10,2082446,2016-11-25 17:00:00,2016-11-25 16:00:00,Played,335,11061,4170895,18,Friday,Randers,1,,Vejrdata mangler,"AaB - Randers, 2 - 1"
335,2082446,7454,13,12,4,0,0,2,28,2,16.4,1.626,5,14,12,5,2,5,1,2,4,8,4,3,7,22,12,10,2082446,2016-11-25 17:00:00,2016-11-25 16:00:00,Played,335,11061,4170895,18,Friday,AaB,0,,Vejrdata mangler,"AaB - Randers, 2 - 1"
335,2082442,7457,15,11,0,0,0,3,20,5,23.2,1.714,4,7,9,7,3,9,2,1,4,6,5,6,4,17,10,7,2082442,2016-11-25 19:15:00,2016-11-25 18:15:00,Played,335,11061,4170895,18,Friday,AGF,0,,Vejrdata mangler,"Horsens - AGF, 1 - 5"
335,2082442,7465,10,9,7,0,1,3,19,1,19.6,0.6613,1,10,11,2,5,6,0,0,3,4,2,10,2,38,14,24,2082442,2016-11-25 19:15:00,2016-11-25 18:15:00,Played,335,11061,4170895,18,Friday,Horsens,1,,Vejrdata mangler,"Horsens - AGF, 1 - 5"
335,2082447,7499,9,10,2,0,3,0,39,2,28.1,0.5922,2,5,11,6,2,7,6,0,1,2,0,5,1,24,11,13,2082447,2016-11-26 15:00:00,2016-11-26 14:00:00,Played,335,11061,4170895,18,Saturday,Sønderjyske,3,,Vejrdata mangler,"Viborg - SønderjyskE, 2 - 2"
335,2082447,7456,14,13,1,0,1,2,33,2,18.7,2.37,4,14,9,7,1,5,3,2,4,9,4,6,8,32,12,20,2082447,2016-11-26 15:00:00,2016-11-26 14:00:00,Played,335,11061,4170895,18,Saturday,Viborg,1,,Vejrdata mangler,"Viborg - SønderjyskE, 2 - 2"
335,2082445,7452,15,12,4,0,3,3,33,1,17.2,2.302,8,15,18,4,4,4,0,1,6,11,4,1,8,23,14,9,2082445,2016-11-26 17:00:00,2016-11-26 16:00:00,Played,335,11061,4170895,18,Saturday,København,3,,Vejrdata mangler,"Lyngby - København, 0 - 1"
335,2082445,7484,14,18,3,0,2,1,18,0,21.1,1.232,3,7,10,5,4,9,3,0,5,5,2,4,3,22,12,10,2082445,2016-11-26 17:00:00,2016-11-26 16:00:00,Played,335,11061,4170895,18,Saturday,Lyngby,2,,Vejrdata mangler,"Lyngby - København, 0 - 1"
335,2082441,7458,11,14,8,0,3,1,34,2,18.8,1.61,7,19,8,7,1,4,3,0,3,7,4,2,3,20,12,8,2082441,2016-11-27 15:00:00,2016-11-27 14:00:00,Played,335,11061,4170895,18,Sunday,Nordsjælland,3,,Vejrdata mangler,"Esbjerg - Nordsjælland, 2 - 2"
335,2082441,7451,12,8,5,0,0,0,41,2,16.0,2.021,5,17,12,6,3,4,1,1,2,8,5,4,7,20,6,14,2082441,2016-11-27 15:00:00,2016-11-27 14:00:00,Played,335,11061,4170895,18,Sunday,Esbjerg,0,,Vejrdata mangler,"Esbjerg - Nordsjælland, 2 - 2"
335,2082443,7453,12,14,6,0,2,3,17,3,18.2,1.249,7,15,12,6,1,4,3,0,5,8,3,2,4,34,14,20,2082443,2016-11-27 17:00:00,2016-11-27 16:00:00,Played,335,11061,4170895,18,Sunday,Brøndby,2,,Vejrdata mangler,"Brøndby - Silkeborg, 3 - 1"
